pedido_id;vendedor;categoria;produto;status_pedido;quantidade;valor_unitario;prazo_entrega_dias
10331;Claudia Ramos;Eletrônicos;Caixa de Som Bluetooth;Em trânsito;1;274.23;10
10332;Ana Lima;Eletrônicos;Smartphone;Entregue;3;1379.39;9
10333;Simone Castro;Casa e Decoração;Cafeteira Elétrica;Entregue;2;198.62;17
10334;Rafael Oliveira;Brinquedos;Pelúcia;Entregue;1;115.88;2
10335;Tatiane Cunha;Eletrônicos;Smart TV;Entregue;1;2688.36;13
10336;Ana Lima;Brinquedos;Patins;Em trânsito;5;151.56;3
10337;Patrícia Rocha;Eletrônicos;Teclado Mecânico;Entregue;5;278.85;12
10338;Camila Pereira;Brinquedos;Carrinho de Controle Remoto;Entregue;5;320.34;4
10339;Bianca Carvalho;Eletrônicos;Tablet;Em trânsito;4;982.5;14
10340;Bruno Alves;Brinquedos;Jogo de Tabuleiro;Em trânsito;5;130.41;10
10341;Bruno Alves;Eletrônicos;Smartphone;Em trânsito;1;2277.38;9
10342;Rafael Oliveira;Eletrônicos;SSD Externo;Entregue;2;349.77;4
10343;Larissa Nunes;Esportes;Bola de Futebol;Entregue;3;191.92;5
10344;Ana Lima;Brinquedos;Telescópio Infantil;Entregue;5;493.87;2
10345;Ana Lima;Brinquedos;Pelúcia;Entregue;1;55.43;2
10346;Ana Lima;Esportes;Mochila de Hidratação;Cancelado;4;165.79;4
10347;Simone Castro;Eletrônicos;Carregador Portátil;Entregue;1;87.92;9
10348;Ana Lima;Eletrônicos;Notebook;Em trânsito;1;4863.45;11
10349;Larissa Nunes;Brinquedos;Boneca Articulada;Entregue;5;160.82;4
10350;Patrícia Rocha;Brinquedos;Kit de Ciências;Em trânsito;5;197.17;4
10351;Sérgio Machado;Esportes;Raquete de Beach Tennis;Entregue;4;314.37;12
10352;Marcelo Monteiro;Esportes;Kettlebell;Entregue;1;265.45;11
10353;Claudia Ramos;Esportes;Bicicleta Ergométrica;Entregue;1;1188.87;3
10354;Sérgio Machado;Casa e Decoração;Jogo de Cama;Entregue;1;211.38;4
10355;Patrícia Rocha;Brinquedos;Boneca Articulada;Entregue;2;187.85;6
10356;Juliana Martins;Casa e Decoração;Luminária de Mesa;Entregue;5;231.84;13
10357;Juliana Martins;Casa e Decoração;Organizador de Gavetas;Em trânsito;1;62.54;17
10358;Vinícius Lopes;Brinquedos;Telescópio Infantil;Entregue;4;438.54;2
10359;Rafael Oliveira;Brinquedos;Violão Infantil;Em trânsito;3;380.62;8
10360;Thiago Santos;Esportes;Tapete de Yoga;Em trânsito;3;89.11;8
10361;Diego Fernandes;Eletrônicos;Smartphone;Entregue;5;1617.77;4
10362;Amanda Silva;Esportes;Luva de Boxe;Entregue;5;81.87;8
10363;Amanda Silva;Eletrônicos;Smart TV;Entregue;3;1786.65;6
10364;Mariana Correia;Brinquedos;Patins;Entregue;5;180.86;2
10365;Larissa Nunes;Brinquedos;Carrinho de Controle Remoto;Entregue;2;340.94;8
10366;Juliana Martins;Brinquedos;Jogo de Tabuleiro;Entregue;2;157.44;8
10367;Camila Pereira;Eletrônicos;Smart TV;Entregue;4;3272.02;15
10368;Flávia Azevedo;Brinquedos;LEGO Clássico;Entregue;5;305.31;2
10369;Diego Fernandes;Brinquedos;Patins;Entregue;1;265.75;5
10370;Bruno Alves;Eletrônicos;Tablet;Entregue;2;1485.5;15
10371;Vera Andrade;Brinquedos;Kit de Ciências;Em trânsito;2;192.32;5
10372;Bruno Alves;Casa e Decoração;Conjunto de Toalhas;Entregue;2;116.93;16
10373;Juliana Martins;Eletrônicos;Smartphone;Entregue;2;1709.07;7
10374;Juliana Martins;Esportes;Bicicleta Ergométrica;Entregue;1;1744.7;2
10375;Juliana Martins;Eletrônicos;Smart TV;Em trânsito;3;2147.57;10
10376;Juliana Martins;Eletrônicos;Smart TV;Entregue;5;1970.93;8
10377;Sérgio Machado;Casa e Decoração;Jogo de Panelas;Cancelado;2;215.65;11
10378;Juliana Martins;Eletrônicos;Smartphone;Entregue;4;2244.24;4
10379;Sabrina Melo;Esportes;Kettlebell;Em trânsito;4;288.12;3
10380;Flávia Azevedo;Casa e Decoração;Porta-Retratos;Entregue;3;40.53;4
10381;Thiago Santos;Brinquedos;Pelúcia;Em trânsito;1;88.59;9
10382;Patrícia Rocha;Brinquedos;Pista de Carrinhos;Entregue;3;104.63;6
10383;Juliana Martins;Esportes;Bermuda Esportiva;Em trânsito;1;121.94;7
10384;Carlos Souza;Brinquedos;Patins;Entregue;4;136.68;6
10385;Patrícia Rocha;Brinquedos;Pelúcia;Entregue;5;77.9;5
10386;Juliana Martins;Casa e Decoração;Tapete Sala;Cancelado;4;391.6;17
10387;Diego Fernandes;Esportes;Tênis de Corrida;Entregue;4;571.19;3
10388;Vanessa Sousa;Esportes;Bicicleta Ergométrica;Em trânsito;3;1377.48;12
10389;Roberto Cardoso;Eletrônicos;Notebook;Entregue;5;3097.74;12
10390;Carlos Souza;Casa e Decoração;Luminária de Mesa;Em trânsito;4;110.6;10
10391;Vanessa Sousa;Casa e Decoração;Tapete Sala;Entregue;1;377.69;5
10392;Ana Lima;Esportes;Kettlebell;Entregue;1;119.48;11
10393;Mariana Correia;Brinquedos;Jogo de Tabuleiro;Em trânsito;5;165.28;5
10394;Diego Fernandes;Esportes;Mochila de Hidratação;Em trânsito;4;140.2;12
10395;Isabela Mendes;Eletrônicos;Smart TV;Entregue;5;1679.01;8
10396;Paulo Nascimento;Brinquedos;Kit de Ciências;Entregue;4;98.83;2
10397;Juliana Martins;Brinquedos;Kit de Ciências;Entregue;5;194.87;4
10398;Henrique Dias;Esportes;Tênis de Corrida;Entregue;5;411.56;2
10399;Bianca Carvalho;Eletrônicos;Caixa de Som Bluetooth;Cancelado;4;375.22;7
10400;Juliana Martins;Casa e Decoração;Jogo de Cama;Entregue;5;278.72;16
10401;Ana Lima;Brinquedos;Boneca Articulada;Em trânsito;3;129.16;6
10402;Thiago Santos;Eletrônicos;Smart TV;Entregue;3;1524.84;8
10403;Natália Barbosa;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;3;110.4;2
10404;Juliana Martins;Brinquedos;Telescópio Infantil;Em trânsito;3;334.68;5
10405;Bruno Alves;Eletrônicos;Carregador Portátil;Entregue;5;128.03;5
10406;Carlos Souza;Eletrônicos;Webcam;Entregue;3;317.68;9
10407;Bianca Carvalho;Esportes;Halteres;Em trânsito;2;247.18;7
10408;Ana Lima;Casa e Decoração;Tapete Sala;Entregue;1;186.4;13
10409;Leandro Reis;Brinquedos;Violão Infantil;Em trânsito;2;301.41;2
10410;Rafael Oliveira;Casa e Decoração;Quadro Decorativo;Entregue;4;189.69;8
10411;Raquel Esteves;Eletrônicos;Tablet;Entregue;3;1073.91;15
10412;Eduardo Freitas;Esportes;Bola de Futebol;Cancelado;4;114.13;9
10413;Anderson Cruz;Esportes;Tênis de Corrida;Entregue;3;360.03;8
10414;Aline Ferreira;Eletrônicos;Smartphone;Entregue;2;1423.39;4
10415;Camila Pereira;Eletrônicos;Notebook;Em trânsito;5;3804.78;7
10416;Diego Fernandes;Brinquedos;Jogo de Tabuleiro;Em trânsito;4;171.46;2
10417;Ana Lima;Casa e Decoração;Fritadeira Air Fryer;Entregue;5;751.22;18
10418;Priscila Teixeira;Brinquedos;Kit de Ciências;Entregue;4;172.5;9
10419;Fernanda Costa;Brinquedos;Pista de Carrinhos;Entregue;1;101.63;7
10420;Tatiane Cunha;Esportes;Luva de Boxe;Em trânsito;1;238.12;6
10421;Fábio Araújo;Esportes;Bola de Futebol;Em trânsito;4;70.14;4
10422;Vanessa Sousa;Casa e Decoração;Jogo de Panelas;Entregue;1;605.16;6
10423;Ana Lima;Eletrônicos;Smart TV;Entregue;5;1595.25;14
10424;Bianca Carvalho;Casa e Decoração;Fritadeira Air Fryer;Entregue;3;741.25;14
10425;Ana Lima;Casa e Decoração;Tapete Sala;Em trânsito;4;275.99;4
10426;Ana Lima;Esportes;Raquete de Beach Tennis;Entregue;2;261.17;6
10427;Simone Castro;Brinquedos;Carrinho de Controle Remoto;Entregue;2;143.45;10
10428;Juliana Martins;Casa e Decoração;Quadro Decorativo;Entregue;5;162.58;11
10429;Amanda Silva;Esportes;Bicicleta Ergométrica;Entregue;3;2153.76;12
10430;Diego Fernandes;Esportes;Mochila de Hidratação;Entregue;3;130.61;9
10431;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Em trânsito;2;2056.6;3
10432;Isabela Mendes;Eletrônicos;Tablet;Entregue;2;1038.94;14
10433;Camila Pereira;Esportes;Bola de Futebol;Entregue;5;92.72;9
10434;Bruno Alves;Casa e Decoração;Luminária de Mesa;Entregue;1;239.71;15
10435;Camila Pereira;Casa e Decoração;Fritadeira Air Fryer;Entregue;3;402.14;8
10436;Priscila Teixeira;Brinquedos;Quebra-Cabeça 1000 peças;Em trânsito;2;63.48;10
10437;Fernanda Costa;Brinquedos;Jogo de Tabuleiro;Em trânsito;2;113.03;9
10438;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;5;2013.17;3
10439;Ana Lima;Brinquedos;Violão Infantil;Em trânsito;2;345.2;6
10440;Patrícia Rocha;Esportes;Bicicleta Ergométrica;Entregue;2;2014.09;11
10441;Henrique Dias;Casa e Decoração;Jogo de Cama;Cancelado;3;294.58;7
10442;Carlos Souza;Eletrônicos;SSD Externo;Entregue;2;487.38;6
10443;Fernanda Costa;Esportes;Tênis de Corrida;Entregue;1;204.62;8
10444;Rafael Oliveira;Esportes;Luva de Boxe;Entregue;3;160.51;3
10445;Priscila Teixeira;Esportes;Mochila de Hidratação;Entregue;2;145.15;6
10446;Patrícia Rocha;Casa e Decoração;Cafeteira Elétrica;Entregue;3;483.47;4
10447;Juliana Martins;Brinquedos;Jogo de Tabuleiro;Em trânsito;5;89.34;3
10448;Rafael Oliveira;Esportes;Kettlebell;Entregue;2;250.05;10
10449;Tatiane Cunha;Eletrônicos;Tablet;Entregue;3;914.57;12
10450;Rafael Oliveira;Eletrônicos;Tablet;Em trânsito;4;1046.08;11
10451;Anderson Cruz;Casa e Decoração;Cafeteira Elétrica;Cancelado;5;239.08;16
10452;Rafael Oliveira;Brinquedos;Kit de Ciências;Em trânsito;2;174.33;2
10453;Bruno Alves;Esportes;Tênis de Corrida;Entregue;3;596.29;4
10454;Juliana Martins;Esportes;Kettlebell;Cancelado;4;125.97;6
10455;Carlos Souza;Esportes;Halteres;Em trânsito;1;115.5;11
10456;Tatiane Cunha;Brinquedos;Pelúcia;Cancelado;4;107.19;4
10457;Roberto Cardoso;Eletrônicos;SSD Externo;Em trânsito;2;275.85;13
10458;Tatiane Cunha;Eletrônicos;Mouse Sem Fio;Entregue;2;136.91;6
10459;Rodrigo Batista;Brinquedos;Massinha de Modelar;Em trânsito;2;43.67;10
10460;Amanda Silva;Brinquedos;Boneca Articulada;Em trânsito;2;83.51;5
10461;Diego Fernandes;Eletrônicos;Fone Bluetooth;Em trânsito;5;223.88;14
10462;Camila Pereira;Brinquedos;Telescópio Infantil;Entregue;2;366.51;3
10463;Carlos Souza;Eletrônicos;Smartphone;Entregue;1;2278.46;5
10464;Ana Lima;Eletrônicos;Smartphone;Entregue;5;1318.53;9
10465;Bianca Carvalho;Esportes;Halteres;Entregue;1;87.3;12
10466;Flávia Azevedo;Brinquedos;Kit de Ciências;Em trânsito;5;197.34;9
10467;Juliana Martins;Casa e Decoração;Conjunto de Toalhas;Entregue;1;113.97;12
10468;Camila Pereira;Eletrônicos;Carregador Portátil;Entregue;1;87.17;14
10469;Diego Fernandes;Eletrônicos;Teclado Mecânico;Em trânsito;3;463.3;13
10470;Carlos Souza;Eletrônicos;Webcam;Entregue;1;270.38;15
10471;Patrícia Rocha;Eletrônicos;Notebook;Entregue;3;4921.66;15
10472;Flávia Azevedo;Casa e Decoração;Porta-Retratos;Entregue;2;54.15;12
10473;Tatiane Cunha;Esportes;Bermuda Esportiva;Entregue;5;163.86;12
10474;Bruno Alves;Casa e Decoração;Jogo de Cama;Entregue;1;110.32;3
10475;Natália Barbosa;Esportes;Raquete de Beach Tennis;Em trânsito;4;348.09;2
10476;Ana Lima;Esportes;Halteres;Em trânsito;3;255.33;11
10477;Fernanda Costa;Esportes;Halteres;Entregue;1;164.51;2
10478;Bruno Alves;Esportes;Luva de Boxe;Entregue;4;153.48;3
10479;Anderson Cruz;Eletrônicos;Notebook;Em trânsito;4;2834.21;7
10480;Ana Lima;Eletrônicos;Notebook;Em trânsito;2;4713.19;3
10481;Bruno Alves;Esportes;Bola de Futebol;Entregue;1;131.15;11
10482;Natália Barbosa;Eletrônicos;SSD Externo;Entregue;4;551.14;12
10483;Larissa Nunes;Eletrônicos;Smartphone;Em trânsito;5;1739.74;9
10484;Diego Fernandes;Esportes;Mochila de Hidratação;Entregue;3;177.62;8
10485;Bruno Alves;Brinquedos;Jogo de Tabuleiro;Entregue;5;161.49;4
10486;Juliana Martins;Esportes;Tapete de Yoga;Entregue;1;94.52;10
10487;Felipe Gomes;Esportes;Luva de Boxe;Em trânsito;5;174.77;11
10488;Diego Fernandes;Eletrônicos;Tablet;Em trânsito;4;1371.48;4
10489;Carlos Souza;Esportes;Bicicleta Ergométrica;Entregue;5;851.08;7
10490;Ana Lima;Esportes;Raquete de Beach Tennis;Entregue;5;350.75;8
10491;Paulo Nascimento;Eletrônicos;Smartphone;Entregue;2;2130.86;4
10492;Bruno Alves;Eletrônicos;Smart TV;Entregue;3;2275.9;13
10493;Anderson Cruz;Brinquedos;LEGO Clássico;Entregue;2;351.44;6
10494;Ana Lima;Eletrônicos;Notebook;Em trânsito;1;4292.9;12
10495;Flávia Azevedo;Esportes;Halteres;Em trânsito;1;283.34;7
10496;Flávia Azevedo;Esportes;Bicicleta Ergométrica;Entregue;1;1666.84;9
10497;Natália Barbosa;Eletrônicos;Caixa de Som Bluetooth;Entregue;2;311.08;9
10498;Priscila Teixeira;Brinquedos;Violão Infantil;Entregue;1;195.95;10
10499;Fernanda Costa;Eletrônicos;Smart TV;Cancelado;5;2003.6;9
10500;Aline Ferreira;Eletrônicos;Smart TV;Entregue;2;2283.34;12
10501;Fernanda Costa;Esportes;Kettlebell;Entregue;5;183.17;2
10502;Lucas Ribeiro;Casa e Decoração;Tapete Sala;Cancelado;3;363.6;14
10503;Carlos Souza;Eletrônicos;SSD Externo;Em trânsito;1;612.99;8
10504;Ana Lima;Casa e Decoração;Luminária de Mesa;Em trânsito;4;129.82;4
10505;Camila Pereira;Esportes;Tênis de Corrida;Entregue;5;373.56;11
10506;Patrícia Rocha;Eletrônicos;Smart TV;Entregue;3;1726.39;3
10507;Vanessa Sousa;Casa e Decoração;Tapete Sala;Entregue;1;271.74;15
10508;Juliana Martins;Eletrônicos;Mouse Sem Fio;Entregue;3;180.19;3
10509;Rafael Oliveira;Esportes;Raquete de Beach Tennis;Entregue;2;142.97;9
10510;Camila Pereira;Eletrônicos;Fone Bluetooth;Entregue;5;220.25;14
10511;Rafael Oliveira;Casa e Decoração;Jogo de Cama;Entregue;1;148.45;8
10512;Marcelo Monteiro;Eletrônicos;Smart TV;Entregue;4;2738.93;5
10513;Ana Lima;Esportes;Mochila de Hidratação;Em trânsito;5;101.5;7
10514;Flávia Azevedo;Eletrônicos;Smartphone;Em trânsito;1;1876.76;11
10515;Diego Fernandes;Casa e Decoração;Jogo de Panelas;Entregue;1;548.28;14
10516;Bruno Alves;Eletrônicos;Smartphone;Em trânsito;4;2031.5;4
10517;Tatiane Cunha;Casa e Decoração;Cafeteira Elétrica;Entregue;2;179.98;4
10518;Claudia Ramos;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;480.36;7
10519;Bianca Carvalho;Eletrônicos;Smartwatch;Entregue;4;425.31;9
10520;Diego Fernandes;Brinquedos;Kit de Ciências;Entregue;1;140.13;9
10521;Aline Ferreira;Eletrônicos;Webcam;Em trânsito;1;328.42;12
10522;Aline Ferreira;Casa e Decoração;Jogo de Cama;Cancelado;3;155.19;10
10523;Tatiane Cunha;Casa e Decoração;Jogo de Panelas;Entregue;5;270.2;16
10524;Carlos Souza;Brinquedos;Kit de Ciências;Em trânsito;2;178.75;8
10525;Tiago Moura;Esportes;Bicicleta Ergométrica;Entregue;3;1022.56;9
10526;Thiago Santos;Casa e Decoração;Porta-Retratos;Em trânsito;1;24.52;7
10527;Priscila Teixeira;Esportes;Kettlebell;Em trânsito;3;150.26;3
10528;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;1;940.02;8
10529;Sérgio Machado;Eletrônicos;Smartphone;Cancelado;5;1483.47;9
10530;Sérgio Machado;Eletrônicos;Mouse Sem Fio;Entregue;1;148.9;7
10531;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;3;981.49;11
10532;Fernanda Costa;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;739.65;7
10533;Larissa Nunes;Esportes;Mochila de Hidratação;Em trânsito;4;174.69;10
10534;Juliana Martins;Esportes;Luva de Boxe;Entregue;4;86.52;11
10535;Fernanda Costa;Brinquedos;Pista de Carrinhos;Em trânsito;3;117.13;10
10536;Patrícia Rocha;Brinquedos;Carrinho de Controle Remoto;Em trânsito;3;148.53;7
10537;Natália Barbosa;Eletrônicos;Teclado Mecânico;Entregue;3;283.47;5
10538;Letícia Moreira;Brinquedos;Pelúcia;Entregue;3;44.17;9
10539;Amanda Silva;Eletrônicos;SSD Externo;Entregue;4;522.02;12
10540;Gustavo Pinto;Esportes;Bicicleta Ergométrica;Em trânsito;3;1398.15;4
10541;Claudia Ramos;Eletrônicos;Smartwatch;Entregue;1;737.74;11
10542;Leandro Reis;Esportes;Bicicleta Ergométrica;Entregue;3;2332.93;9
10543;Felipe Gomes;Brinquedos;Patins;Cancelado;1;239.24;3
10544;Fernanda Costa;Eletrônicos;Teclado Mecânico;Em trânsito;1;184.72;10
10545;Bruno Alves;Casa e Decoração;Difusor de Aromas;Entregue;4;100.65;3
10546;Felipe Gomes;Eletrônicos;Smart TV;Cancelado;3;2090.36;10
10547;Willian Duarte;Casa e Decoração;Luminária de Mesa;Entregue;2;146.04;3
10548;Diego Fernandes;Esportes;Garrafa Térmica;Em trânsito;3;121.61;7
10549;Rafael Oliveira;Eletrônicos;SSD Externo;Cancelado;1;519.41;3
10550;Eduardo Freitas;Eletrônicos;Notebook;Entregue;2;4599.53;8
10551;Ana Lima;Casa e Decoração;Jogo de Cama;Entregue;5;255.9;4
10552;Vinícius Lopes;Eletrônicos;Smartphone;Em trânsito;4;1488.49;14
10553;Letícia Moreira;Eletrônicos;Notebook;Entregue;1;3012.14;14
10554;Fábio Araújo;Eletrônicos;Fone Bluetooth;Em trânsito;3;324.78;13
10555;Rafael Oliveira;Casa e Decoração;Luminária de Mesa;Entregue;3;196.59;13
10556;Simone Castro;Eletrônicos;Smartphone;Em trânsito;1;1824.67;10
10557;Ana Lima;Eletrônicos;Tablet;Em trânsito;2;1663.98;10
10558;Ana Lima;Brinquedos;Kit de Ciências;Cancelado;3;178.02;7
10559;Carlos Souza;Casa e Decoração;Jogo de Panelas;Cancelado;2;213.9;5
10560;Rafael Oliveira;Eletrônicos;Notebook;Entregue;4;2825.25;13
10561;Rafael Oliveira;Brinquedos;Patins;Em trânsito;3;142.95;2
10562;Simone Castro;Eletrônicos;Smartwatch;Entregue;5;813.02;7
10563;Rodrigo Batista;Esportes;Bicicleta Ergométrica;Em trânsito;1;1013.3;8
10564;Roberto Cardoso;Eletrônicos;Smartphone;Entregue;3;1906.78;11
10565;Ana Lima;Esportes;Tênis de Corrida;Em trânsito;1;450.08;12
10566;Carlos Souza;Esportes;Bicicleta Ergométrica;Em trânsito;5;2295.85;10
10567;Bruno Alves;Esportes;Bicicleta Ergométrica;Em trânsito;2;1387.38;12
10568;Juliana Martins;Brinquedos;Massinha de Modelar;Entregue;1;30.11;3
10569;Letícia Moreira;Eletrônicos;Smartphone;Entregue;4;1370.19;12
10570;Rafael Oliveira;Eletrônicos;Smartphone;Entregue;4;2071.95;11
10571;Ana Lima;Eletrônicos;Notebook;Cancelado;4;2997.96;10
10572;Sabrina Melo;Eletrônicos;SSD Externo;Em trânsito;2;237.96;11
10573;Eduardo Freitas;Eletrônicos;SSD Externo;Cancelado;2;517.59;6
10574;Ana Lima;Casa e Decoração;Cafeteira Elétrica;Entregue;3;217.57;14
10575;Bianca Carvalho;Eletrônicos;Mouse Sem Fio;Entregue;4;62.57;9
10576;Bruno Alves;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;723.03;3
10577;Juliana Martins;Eletrônicos;Smartwatch;Em trânsito;3;495.41;4
10578;Fernanda Costa;Brinquedos;Boneca Articulada;Entregue;4;105.4;4
10579;Carlos Souza;Esportes;Corda de Pular;Entregue;1;27.25;6
10580;Juliana Martins;Eletrônicos;Fone Bluetooth;Cancelado;2;240.73;12
10581;Rafael Oliveira;Casa e Decoração;Tapete Sala;Em trânsito;2;332.93;12
10582;Amanda Silva;Esportes;Bicicleta Ergométrica;Entregue;1;2254.22;2
10583;Flávia Azevedo;Brinquedos;Telescópio Infantil;Em trânsito;4;211.81;2
10584;Natália Barbosa;Esportes;Bicicleta Ergométrica;Entregue;5;1214.28;8
10585;Rafael Oliveira;Brinquedos;Carrinho de Controle Remoto;Entregue;1;162.99;3
10586;Ana Lima;Eletrônicos;Notebook;Entregue;4;3835.87;5
10587;Rafael Oliveira;Brinquedos;Violão Infantil;Em trânsito;3;380.94;7
10588;Natália Barbosa;Esportes;Raquete de Beach Tennis;Entregue;5;193.17;10
10589;Marcelo Monteiro;Esportes;Bola de Futebol;Em trânsito;5;98.39;3
10590;Carlos Souza;Eletrônicos;Smart TV;Em trânsito;5;2567.15;7
10591;Marcelo Monteiro;Eletrônicos;Smart TV;Em trânsito;2;2210.43;6
10592;Letícia Moreira;Esportes;Mochila de Hidratação;Em trânsito;2;197.27;4
10593;Rafael Oliveira;Esportes;Raquete de Beach Tennis;Entregue;5;204.28;6
10594;Carlos Souza;Esportes;Raquete de Beach Tennis;Cancelado;1;393.84;4
10595;Priscila Teixeira;Eletrônicos;Smartphone;Entregue;1;2387.8;8
10596;Fernanda Costa;Eletrônicos;Smart TV;Entregue;5;1905.17;6
10597;Bianca Carvalho;Esportes;Luva de Boxe;Entregue;2;198.97;11
10598;Diego Fernandes;Casa e Decoração;Organizador de Gavetas;Entregue;1;79.52;6
10599;Patrícia Rocha;Brinquedos;LEGO Clássico;Cancelado;4;349.88;7
10600;Fernanda Costa;Brinquedos;Massinha de Modelar;Em trânsito;1;22.73;10
10601;Henrique Dias;Esportes;Luva de Boxe;Entregue;3;115.84;10
10602;Camila Pereira;Eletrônicos;Notebook;Entregue;3;4770.89;10
10603;Cristiane Tavares;Casa e Decoração;Quadro Decorativo;Cancelado;2;195.82;6
10604;Ana Lima;Esportes;Halteres;Cancelado;1;192.84;7
10605;Bruno Alves;Eletrônicos;Teclado Mecânico;Em trânsito;5;317.03;4
10606;Rafael Oliveira;Brinquedos;Pista de Carrinhos;Em trânsito;5;246.35;10
10607;Carlos Souza;Brinquedos;Telescópio Infantil;Em trânsito;2;343.35;6
10608;Vanessa Sousa;Esportes;Bicicleta Ergométrica;Em trânsito;3;2433.46;12
10609;Rafael Oliveira;Eletrônicos;Tablet;Entregue;2;1894.43;15
10610;Patrícia Rocha;Esportes;Kettlebell;Entregue;1;140.38;5
10611;Bianca Carvalho;Brinquedos;Violão Infantil;Entregue;2;223.27;5
10612;Anderson Cruz;Eletrônicos;Smart TV;Entregue;2;2691.47;4
10613;Fernanda Costa;Eletrônicos;SSD Externo;Cancelado;3;338.86;14
10614;Diego Fernandes;Eletrônicos;Smart TV;Cancelado;5;3163.2;4
10615;Anderson Cruz;Esportes;Mochila de Hidratação;Entregue;3;245.73;5
10616;Ana Lima;Casa e Decoração;Tapete Sala;Cancelado;2;102.95;3
10617;Tatiane Cunha;Eletrônicos;Smart TV;Em trânsito;2;1564.01;7
10618;Rafael Oliveira;Casa e Decoração;Conjunto de Toalhas;Em trânsito;2;157.32;7
10619;Alexandre Lacerda;Casa e Decoração;Conjunto de Toalhas;Em trânsito;3;121.35;7
10620;Renato Cavalcante;Casa e Decoração;Tapete Sala;Entregue;2;361.85;9
10621;Patrícia Rocha;Eletrônicos;Smartphone;Entregue;2;2377.21;9
10622;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;4;2305.77;5
10623;Alexandre Lacerda;Eletrônicos;Smartphone;Entregue;1;2117.62;15
10624;Ana Lima;Brinquedos;Kit de Ciências;Entregue;4;126.83;7
10625;Tatiane Cunha;Esportes;Corda de Pular;Entregue;1;56.02;5
10626;Leandro Reis;Eletrônicos;Smart TV;Cancelado;1;2881.23;12
10627;Bruno Alves;Eletrônicos;Notebook;Entregue;1;3921.42;9
10628;Natália Barbosa;Brinquedos;Violão Infantil;Entregue;2;160.08;10
10629;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;1;470.6;14
10630;Camila Pereira;Brinquedos;Pelúcia;Entregue;1;113.81;8
10631;Felipe Gomes;Eletrônicos;Smart TV;Em trânsito;1;1770.5;6
10632;Juliana Martins;Eletrônicos;Tablet;Entregue;1;1318.8;8
